stamp,strategy,chosen_x,chosen_y,information_gain,loop_closure,localization_uncertainty,safety,distance,collisions_vehicules,collisions_pietons,collisions_obstacles,nb_candidats,safety_min,candidats_penalises,info_gain_min,info_gain_max,loop_closure_max
1789306509,weighted,31.958200468574407,-4.673165473090268e-06,0.3463212157729129,0.0,0.003482049847359362,1.0,32.0,0,0,0,4,1.0,0,0.3463212157729129,0.6041560488541275,0.0
1789306518,weighted,56.8572181133683,-7.925065746205995e-06,0.240275825132222,0.0,0.12773951723127985,1.0,40.0,0,0,0,4,1.0,0,0.11990359509941755,0.6735812335686568,0.0
1789306521,weighted,98.49513296452938,-1.3597922646768623e-05,0.4877257705329141,0.0,0.2668509112933524,1.0,64.0,0,0,0,4,1.0,0,0.4877257705329141,0.6554550725783364,0.0
1789306526,weighted,116.0558000041669,-1.6507815003174997e-05,0.10473990761197027,0.0,0.4456491077685507,1.0,32.0,0,0,0,3,1.0,0,0.10473990761197027,0.34261541232426995,0.0
1789306528,weighted,173.41341343731534,-2.4105408336971834e-05,0.5919683532514565,0.0,0.49209314327041886,1.0,64.0,0,0,0,3,1.0,0,0.535657492306886,0.6205867465486495,0.0
1789306535,weighted,132.8760180430024,7.999981355349497,0.0001506326571600723,0.0,0.6121933814658406,1.0,240.0,0,0,0,2,1.0,0,0.00012050612572805785,0.0001506326571600723,0.0
1789306564,weighted,110.21764492447286,7.999984526761012,6.69478476266988e-05,0.587904603187938,0.6382954152513994,1.0,32.0,0,0,0,4,1.0,0,5.02108857200241e-05,0.0001785275936711968,0.5911042706261143
1789306567,weighted,60.2193538274308,7.999991729563028,0.00014345967348578314,0.5843017540095763,0.6497981273768808,1.0,56.0,0,0,0,3,1.0,0,0.00011157974604449801,0.00014345967348578314,0.5843017540095763
1789306573,weighted,33.164059278120874,7.999995354754989,0.0,0.5967578965014905,0.7204446440515498,1.0,32.0,0,0,0,5,1.0,0,0.0,0.029055365869987287,0.5979214352416558
1789306576,weighted,7.287378258306152,7.9999986223385475,0.0,0.5842851600327144,0.7611519611145152,1.0,32.0,0,0,0,4,1.0,0,0.0,0.2541531575474134,0.5842851600327144
1789306579,weighted,-7.648574887602121,26.59915492116008,0.01114681662984535,0.0,0.8001427843024883,1.0,40.0,0,0,0,3,1.0,0,0.01114681662984535,0.24868447479413539,0.0
1789306584,weighted,-3.6037386565640777,84.66857803479573,0.5581137985025729,0.0,0.8282747734774312,1.0,72.0,0,0,0,5,1.0,0,0.42689295039164493,0.6052149377967049,0.0
1789306584,weighted,20.093207275865122,60.68915104355316,0.42689295039164493,0.0,0.8282747734774312,1.0,72.0,0,0,0,3,1.0,0,0.42689295039164493,0.5810116776174218,0.0
1789306584,weighted,36.090746761353564,60.96927866196523,0.5810116776174218,0.0,0.8282747734774312,1.0,88.0,0,0,0,1,1.0,0,0.5810116776174218,0.5810116776174218,0.0
1789306584,weighted,-3.5286922553149482,92.66822612034414,0.6052149377967049,0.0,0.8282747734774312,1.0,80.0,0,0,0,1,1.0,0,0.6052149377967049,0.6052149377967049,0.0
1789306584,weighted,-7.061739892484666,89.16198695813598,0.5974963989380397,0.0,0.8282747734774312,1.0,64.0,0,0,0,2,1.0,0,0.5974963989380397,0.6350006054495925,0.0
1789306626,weighted,-6.872977239601264,109.28560412752003,0.2510042177144005,0.0,0.8535327716770511,1.0,40.0,0,0,0,6,1.0,0,0.2510042177144005,0.6453847506215221,0.0
