stamp,strategy,chosen_x,chosen_y,information_gain,loop_closure,localization_uncertainty,safety,distance,collisions_vehicules,collisions_pietons,collisions_obstacles,nb_candidats,safety_min,candidats_penalises,info_gain_min,info_gain_max,loop_closure_max
1789309987,weighted,31.958200468574407,-4.673165473090268e-06,0.3463212157729129,0.0,0.006681089499700889,1.0,32.0,0,0,0,4,1.0,0,0.3463212157729129,0.6041560488541275,0.0
1789309995,weighted,57.12467348807113,-8.211206817598793e-06,0.22782352547365603,0.0,0.12350585817858253,0.998882951674235,40.0,0,0,0,4,0.998882951674235,3,0.10945973086965255,0.6712271823731819,0.0
1789309998,weighted,99.0895748856911,-1.3849932472664861e-05,0.4936894382076214,0.0,0.2651592012117287,1.0,64.0,0,0,0,4,1.0,0,0.4936894382076214,0.6601471275100518,0.0
1789310003,weighted,117.18593094997688,-1.66751377155272e-05,0.2592220660105778,0.0,0.4163457543342719,1.0,32.0,0,0,0,3,1.0,0,0.2592220660105778,0.4806156520047722,0.0
1789310005,weighted,175.2104469345273,-2.4688814681983473e-05,0.6472044767510725,0.0,0.4683292051180086,1.0,64.0,0,0,0,3,1.0,0,0.6049046922393089,0.6472044767510725,0.0
1789310012,weighted,131.54324303571812,7.999981360244887,0.0002510544286001205,0.0,0.6112919615658303,1.0,240.0,0,0,0,2,1.0,0,0.0002410122514561157,0.0002510544286001205,0.0
1789310042,weighted,107.56540968105509,7.999985038890758,5.02108857200241e-05,0.5727959967780737,0.6351012657816176,1.0,32.0,0,0,0,1,1.0,0,5.02108857200241e-05,5.02108857200241e-05,0.5727959967780737
1789310044,weighted,57.38923466573002,7.999992342638117,0.00017215160818293977,0.5962751197531864,0.6548100086436182,1.0,56.0,0,0,0,3,1.0,0,0.00017215160818293977,0.0002008435428800964,0.6002044622943573
1789310050,weighted,29.475735868881028,7.9999958745336865,4.016870857601928e-05,0.5732666999885515,0.7187336104144701,1.0,32.0,0,0,0,3,1.0,0,4.016870857601928e-05,8.607580409146989e-05,0.5990442285073253
1789310053,weighted,-7.563955392497283,35.62113186245595,0.16054093860882374,0.0,0.7657917999856606,0.705232989186065,72.0,0,0,0,2,0.04360754043843329,2,0.05131552520586463,0.16054093860882374,0.0
1789310063,weighted,-7.110595443833218,83.95316434202492,0.510381277898292,0.0,0.8220949447708426,1.0,56.0,0,0,0,4,1.0,0,0.510381277898292,0.649280527719231,0.0
1789310104,weighted,-6.858517108297907,110.827694383935,0.34133578028232187,0.0,0.8395538524014373,0.2947461233328157,48.0,0,0,0,8,0.2676247432908557,8,0.10303273749748945,0.6581547011336502,0.0
1789310110,weighted,-6.588276036119144,139.63802199293053,0.2895044922005757,0.0,0.8580592167661435,0.44454899664492364,32.0,0,0,0,2,0.4062427252891081,2,0.2895044922005757,0.4029950831594154,0.0
1789310116,weighted,0.333698935305351,165.68136961456358,0.22248443462542677,0.0,0.8817254308860286,1.0,32.0,0,0,0,7,1.0,0,0.22248443462542677,0.683515208319386,0.0
1789310120,weighted,13.472151661146265,180.67415117047463,0.15009707437905873,0.0,0.9008294820567939,1.0,32.0,0,0,0,8,1.0,0,0.15009707437905873,0.6502421280489166,0.0
1789310123,weighted,33.13642522245014,191.64122548617755,0.2801767423177345,0.0,0.906717059812305,1.0,32.0,0,0,0,7,1.0,0,0.2801767423177345,0.6760839972328223,0.0
1789310126,weighted,54.51518847333336,197.84010125422242,0.32712392046595706,0.0,0.911394119131183,1.0,32.0,0,0,0,7,1.0,0,0.32712392046595706,0.7204034723616969,0.0
1789310129,weighted,78.02663552244928,199.43964102335298,0.2992568788913436,0.0,0.9135208565107811,1.0,32.0,0,0,0,6,1.0,0,0.2992568788913436,0.6728481845975318,0.0
1789310131,weighted,103.92044090398736,199.89105662225722,0.3013657360915847,0.0,0.9138596439771277,1.0,32.0,0,0,0,6,1.0,0,0.3013657360915847,0.6747896721787061,0.0
1789310134,weighted,129.73113626670792,200.3410323830399,0.49774051014259896,0.0,0.9167000369739126,1.0,32.0,0,0,0,3,1.0,0,0.49774051014259896,0.6616455780946643,0.0
1789310137,weighted,223.84699939248364,108.62030750810445,0.8819866970688657,0.0,0.9215964763820733,1.0,192.0,0,0,0,5,1.0,0,0.8819866970688657,0.916760393653344,0.0
1789310179,weighted,126.85883683094457,7.99998239916144,0.7039343018455291,0.7993630847478332,0.9375300938217134,0.2300406142757936,184.0,0,0,0,5,0.2300406142757936,5,0.7039343018455291,0.7254086209699787,0.7993630847478332
1789310201,weighted,110.10228323646393,7.999984799071984,0.0,0.7759755254694048,0.633901453043382,1.0,32.0,0,0,0,4,1.0,0,0.0,0.0,0.8530702252147897
1789310203,weighted,60.549773987638424,7.999991548969192,0.0,0.8459563106445867,0.6435225977830267,1.0,56.0,0,0,0,3,1.0,0,0.0,0.0,0.8655328110018938
