stamp,strategy,chosen_x,chosen_y,information_gain,loop_closure,localization_uncertainty,safety,distance,collisions_vehicules,collisions_pietons,collisions_obstacles,nb_candidats,safety_min,candidats_penalises,info_gain_min,info_gain_max,loop_closure_max
1789307452,random,31.958200468574407,-4.673165473090268e-06,0.3463212157729129,0.0,0.0062773983514873176,1.0,32.0,0,0,0,4,1.0,0,0.3463212157729129,0.6041560488541275,0.0
1789307461,random,96.88733337948118,-1.334846335954154e-05,0.6113189759903996,0.0,0.12856460253792765,0.435648919796527,80.0,0,0,0,4,0.43534469078408583,2,0.06637879092187186,0.6523396289624065,0.0
1789307469,random,132.5941896112904,-1.865266490708173e-05,0.40684529174980877,0.0,0.420089385602306,1.0,48.0,0,0,0,3,1.0,0,0.17393050813416347,0.40684529174980877,0.0
1789307473,random,166.91382520645286,-2.3178994534855946e-05,0.37046251234150923,0.0,0.5187585493867918,1.0,56.0,0,0,0,3,1.0,0,0.37046251234150923,0.5132488259915136,0.0
1789307477,random,123.38177203172489,7.999983000358697,0.0003012653143201446,0.0,0.5955745782056816,1.0,248.0,0,0,0,1,1.0,0,0.0003012653143201446,0.0003012653143201446,0.0
1789307509,random,111.39915794147623,7.99998455996997,0.0,0.5442690657643583,0.6383489899754846,1.0,32.0,0,0,0,2,1.0,0,0.0,0.0,0.5488991451066381
1789307510,random,53.81171768558661,7.999992741474937,5.02108857200241e-05,0.5858147867586289,0.6529449027771113,1.0,64.0,0,0,0,3,1.0,0,5.02108857200241e-05,8.92637968355984e-05,0.5960821744633092
1789307517,random,10.582820312534313,7.999998546611973,0.0001004217714400482,0.5972368081887122,0.7304212975298132,1.0,56.0,0,0,0,6,1.0,0,0.0,0.20260650286759946,0.5972368081887122
1789307522,random,-7.588505507840578,33.00243490710603,0.08129142398071902,0.0,0.7985578556345663,1.0,48.0,0,0,0,3,1.0,0,0.014209680658766821,0.2525406708174332,0.0
1789307528,random,-6.9823899264784535,97.62033813333393,0.6120407719773913,0.0,0.8327772350187087,1.0,72.0,0,0,0,2,1.0,0,0.563960619271521,0.6120407719773913,0.0
1789307571,random,-6.371351459393875,144.5829145839152,0.5148468199940642,0.0,0.8634627904696908,1.0,64.0,0,0,0,5,1.0,0,0.11377786704157461,0.5148468199940642,0.0
1789307577,random,5.89631981110252,173.50574196665062,0.32367770006394603,0.0,0.8977922615326805,1.0,48.0,0,0,0,8,1.0,0,0.13570328713931848,0.6951195019080136,0.0
1789307581,random,52.809778407595026,197.52982022792978,0.5739821536166184,0.0,0.9186514397665858,0.9874897616173078,80.0,0,0,0,7,0.9781990960038257,3,0.12010443864229765,0.6238200441855795,0.0
1789307588,random,120.51970065618517,200.18043946555045,0.6847425855258753,0.0,0.9266890874651126,1.0,72.0,0,0,0,6,1.0,0,0.40053223538863225,0.6847425855258753,0.0
1789307595,random,132.63564172602332,200.39166702092567,0.038963647318738706,0.0,0.9305390818991617,0.3896819768817368,32.0,0,0,0,3,0.3705730137073175,3,0.038963647318738706,0.25070295240008034,0.0
1789307597,random,224.59329266453602,73.52866273097972,0.910363526812613,0.0,0.9329238692847309,0.8618764781422286,224.0,0,0,0,5,0.7131308971481245,5,0.8897014519806717,0.910363526812613,0.0
1789307653,random,129.1365109474321,7.999981776618338,0.47855660440516845,0.8242714000316819,0.9360342073386242,1.0,168.0,0,0,0,5,1.0,0,0.47855660440516845,0.581304637371698,0.8255221585156627
1789307671,random,114.79201534684906,7.999984151804606,0.0,0.7817838242665702,0.6318867593722262,1.0,40.0,0,0,0,3,1.0,0,0.0,0.0,0.8169931325888591
1789307673,random,48.80117953064153,7.999993158819511,0.0,0.7466546965380815,0.5248585435927311,1.0,80.0,0,0,0,3,1.0,0,0.0,0.0,0.817457744775795
