timestamp,gt_x,gt_y,est_x,est_y,error,z_drift
1789309068.1505551,0.0,-0.0,0.0,-0.0,0.0,0.0
1789309064.948058,-3.099128414224257,-0.0003147951215694139,-3.0656612860412897,0.0029364039871556617,0.033624677908639315,-0.22656867653131485
1789309065.9927742,-3.099128414224257,-0.0003147951215694139,-3.045540664874119,0.0025521382641638672,0.05366438472070159,0.0008133701048791409
1789309067.094507,-2.104390026340789,-0.00017258188505438893,-2.070784686336181,0.0009054183442080363,0.03362262573505534,-4.272442311048508e-06
1789309069.2635944,3.665083268500447,5.4332287092249965e-05,3.6747786488125422,-0.004062739039183288,0.010533312665149883,7.835403084754944e-05
1789309070.3791866,8.77270903539472,0.00025357456709770854,8.749198136376046,-0.00789426627442461,0.024882718562188707,-0.0004624556750059128
1789309071.4659317,14.369088118154318,0.0011216865210126603,14.444242348281602,-0.023777396494460652,0.07917147618325789,-0.0007287976332008839
1789309072.5543168,20.206748986643703,0.0011047167484472542,20.49206492830415,-0.03182113701998457,0.2872095026491417,-0.0004995726048946381
1789309073.559588,26.315680405984768,0.001095804977007675,26.635929561097665,-0.043402365670485096,0.32332585504641886,9.967805817723274e-05
1789309074.5617635,33.77635351196117,0.0012871296969604318,34.1957293322706,-0.0667632560615167,0.4248610757201554,-0.00027595506981015205
1789309075.608895,42.43002893777613,0.0016541273341702523,42.8087670386768,-0.09584196221745404,0.39108571509543016,-0.0003289412707090378
1789309076.655233,51.802915792215146,0.0020704108301922153,52.203504118881945,-0.12089687347902374,0.4190369440420378,-0.00036617275327444077
1789309077.6595054,61.30450961269069,0.0024935126039606903,61.70524294356792,-0.15208571979399263,0.4295136104533827,-0.00039871176704764366
1789309078.661319,71.28500635933159,0.004077183344004975,71.67405663715172,-0.184114982684405,0.43217636449300045,-0.00611663784366101
1789309079.661742,81.67691406640922,0.005453584574882875,82.07906501653812,-0.2172676577491603,0.45970657866941744,-0.003711394965648651
1789309080.6623166,92.42764119693804,0.0038237734092894105,92.85493760890311,-0.2514747137811273,0.49775449896504337,-0.0004208371974527836
1789309081.6965764,104.04082941267849,0.004325186971119388,104.43774026350115,-0.2758992674917906,0.4858641460118317,-0.0004938505589962006
1789309082.7687767,116.21245931864422,0.004899711187480005,116.63929906592605,-0.3047789528791902,0.5273452804735583,2.3155473172664642e-05
1789309083.8638935,130.12621992131844,0.005507905315518702,130.58406233516604,-0.3418431115557118,0.5746933137241774,-0.00036190031096339226
1789309084.9597766,144.66700091332845,0.017017910566464955,145.10257632568405,-0.38282282204225876,0.5912685948888502,-0.024452093988656998
1789309085.977488,158.37675714052722,0.007063574086517033,158.83550041872078,-0.4325388373810077,0.6353705025068779,0.0020009996369481087
1789309087.0605276,173.9734113455959,0.007172313179932832,174.4000692018951,-0.4470951202291066,0.6232141103969433,-0.000435790978372097
1789309088.1533656,189.00581695849226,-0.004996845746685796,189.40290823354158,-0.5156263826641903,0.6468570202856885,-0.0015138622839003801
1789309089.154126,198.32144947762046,-0.47577411668161895,198.7558150120666,-1.3763988431863527,0.9998991526681071,-0.0031425091437995434
1789309090.1566043,199.68267543138964,-0.6913870811864045,200.0365510551668,-1.5204595684710132,0.9014372669664591,-0.0005948254838585854
1789309091.1579573,200.81072967674456,-1.071583613632086,201.11795951595178,-1.7962311798227213,0.7870859351337108,-0.0002791211009025574
1789309092.1609468,202.29615941840376,-1.7512141384548254,202.58921866608662,-2.389005540483487,0.7018985647186713,-0.0002945326268672943
1789309093.1705933,204.0422274256918,-2.8006305091356314,204.3480180514468,-3.3850885995202247,0.6596204713436568,-0.0002781292423605919
1789309094.2461884,206.32014788790815,-4.5174496387383485,206.59619867920048,-5.067087895004735,0.6150660550905716,-0.00016372650861740112
1789309095.254085,208.86331862000466,-6.82003559054319,209.12031613737392,-7.398245069651251,0.6327510771736202,-0.0001010894775390625
1789309096.262387,211.7939833146929,-10.032785011534884,211.9842537767021,-10.66526551304018,0.6604804565599122,-0.0002871318720281124
1789309097.2986617,214.8162926490694,-14.298389327525172,214.84616588340634,-15.001276448729625,0.7035216523212585,-0.0008165738545358181
1789309098.36159,217.22172739693866,-19.091019330643118,217.03112898416686,-19.821201855848166,0.754648444685307,-0.0008150096982717514
1789309099.4606879,218.97038343552893,-24.477725647391118,218.5548332133603,-25.16225285885026,0.8007867945791989,-0.00040081003680825233
1789309100.4773722,219.94112904816782,-29.497936652624297,219.3671780056114,-30.10876712636941,0.8381728144644622,-0.0006686015985906124
1789309101.5685112,220.45772978577824,-35.05439349502423,219.7449540681041,-35.568641011608,0.878919639112959,-0.0005589290522038937
1789309102.6541252,220.61577919178433,-40.84547663528523,219.81531364992085,-41.304467411353045,0.922722935786317,-0.0005144118331372738
1789309103.717808,220.5993777623199,-47.08975867088522,219.74115754399176,-47.383643735751974,0.9071440759322316,0.00016960175707936287
1789309104.8567665,220.50934918094205,-55.61561202059081,219.61674539771155,-55.860573981030186,0.9256067609410062,-0.0002826307900249958
1789309105.9571517,220.41526516835276,-64.7079539691851,219.49647723387946,-64.99120911582789,0.9614596957924658,-0.0003326795995235443
1789309106.9972975,220.32298244350685,-74.11314736040124,219.37429037021727,-74.37421187884703,0.9839569770644507,-0.00037063565105199814
1789309108.0527043,220.2262652639917,-84.12583618074659,219.25062454982663,-84.27134335999266,0.9864315193406468,-0.000403823796659708
1789309109.0612197,220.12900980386888,-94.14630066046493,219.5387944067864,-58.08675362801442,36.064376972304174,-0.0004317089915275574
1789309112.1620967,219.81116491263532,-126.90504267061944,216.90034155442163,68.68709775729567,195.6137988225677,-0.000503005925565958
